,race_id,driver_id,constructor_id,grid_position,final_position,race_points_scored,race_laps_completed,status_id,year,round,circuit_id,driver_nationality,constructor_nationality,driver_season_points,driver_season_position,driver_season_wins,constructor_season_points,constructor_season_position,constructor_season_wins,q1_time,q2_time,q3_time
16307,662,207,180,15,,0.0,0,3,1969,7,20,American,British,0.0,22.0,0.0,28.0,2.0,1.0,,,
16308,662,341,66,11,,0.0,0,54,1969,7,20,British,British,2.0,13.0,0.0,2.0,6.0,0.0,,,
16309,663,328,196,3,1.0,9.0,68,1,1969,8,14,British,French,60.0,1.0,6.0,60.0,1.0,6.0,,,
16310,663,358,180,1,2.0,6.0,68,1,1969,8,14,Austrian,British,9.0,9.0,0.0,34.0,2.0,1.0,,,
16311,663,306,196,6,3.0,4.0,68,1,1969,8,14,French,French,16.0,5.0,0.0,60.0,1.0,6.0,,,
16312,663,360,187,5,4.0,3.0,68,1,1969,8,14,New Zealander,British,24.0,2.0,0.0,27.0,4.0,0.0,,,
16313,663,361,182,4,5.0,2.0,68,1,1969,8,14,British,British,10.0,8.0,0.0,30.0,3.0,1.0,,,
16314,663,345,6,12,6.0,1.0,66,12,1969,8,14,Mexican,Italian,1.0,14.0,0.0,5.0,5.0,0.0,,,
16315,663,304,187,2,7.0,0.0,66,12,1969,8,14,New Zealander,British,11.0,7.0,0.0,27.0,4.0,0.0,,,
16316,663,346,180,8,8.0,0.0,64,5,1969,8,14,Swiss,British,15.0,6.0,0.0,34.0,2.0,1.0,,,
16317,663,289,180,9,9.0,0.0,63,86,1969,8,14,British,British,19.0,4.0,1.0,34.0,2.0,1.0,,,
16318,663,235,182,15,10.0,0.0,61,60,1969,8,14,Belgian,British,22.0,3.0,1.0,30.0,3.0,1.0,,,
16319,663,341,66,10,,0.0,60,62,1969,8,14,British,British,2.0,13.0,0.0,2.0,6.0,0.0,,,
16320,663,262,66,11,,0.0,48,51,1969,8,14,British,British,0.0,16.0,0.0,2.0,6.0,0.0,,,
16321,663,351,182,13,,0.0,9,95,1969,8,14,Swiss,British,0.0,17.0,0.0,30.0,3.0,1.0,,,
16322,663,356,182,7,,0.0,6,44,1969,8,14,Australian,British,1.0,15.0,0.0,30.0,3.0,1.0,,,
16323,663,357,180,14,,0.0,3,5,1969,8,14,British,British,0.0,19.0,0.0,34.0,2.0,1.0,,,
16324,664,235,182,1,1.0,9.0,90,1,1969,9,48,Belgian,British,31.0,2.0,2.0,39.0,2.0,2.0,,,
16325,664,356,182,6,2.0,6.0,90,1,1969,9,48,Australian,British,7.0,10.0,0.0,39.0,2.0,2.0,,,
16326,664,358,180,3,3.0,4.0,90,1,1969,9,48,Austrian,British,13.0,7.0,0.0,38.0,3.0,1.0,,,
16327,664,306,196,2,4.0,3.0,89,11,1969,9,48,French,French,19.0,5.0,0.0,63.0,1.0,6.0,,,
16328,664,360,187,9,5.0,2.0,87,13,1969,9,48,New Zealander,British,26.0,3.0,0.0,29.0,4.0,0.0,,,
16329,664,359,196,15,6.0,1.0,84,16,1969,9,48,French,French,1.0,16.0,0.0,63.0,1.0,6.0,,,
16330,664,353,180,16,7.0,0.0,81,19,1969,9,48,American,British,0.0,19.0,0.0,38.0,3.0,1.0,,,
16331,664,343,66,18,,0.0,80,62,1969,9,48,Canadian,British,0.0,22.0,0.0,2.0,6.0,0.0,,,
16332,664,289,180,7,,0.0,42,5,1969,9,48,British,British,19.0,4.0,1.0,38.0,3.0,1.0,,,
16333,664,346,180,8,,0.0,40,86,1969,9,48,Swiss,British,15.0,6.0,0.0,38.0,3.0,1.0,,,
16334,664,357,180,11,,0.0,40,6,1969,9,48,British,British,0.0,21.0,0.0,38.0,3.0,1.0,,,
16335,664,345,6,13,,0.0,37,51,1969,9,48,Mexican,Italian,1.0,15.0,0.0,5.0,5.0,0.0,,,
16336,664,328,196,4,,0.0,32,4,1969,9,48,British,French,60.0,1.0,6.0,63.0,1.0,6.0,,,
16337,664,371,189,17,,0.0,22,2,1969,9,48,Canadian,American,,,,,,,,,
16338,664,341,66,14,,0.0,15,5,1969,9,48,British,British,2.0,14.0,0.0,2.0,6.0,0.0,,,
16339,664,361,182,10,,0.0,13,95,1969,9,48,British,British,10.0,9.0,0.0,39.0,2.0,2.0,,,
16340,664,372,183,19,,0.0,10,44,1969,9,48,Canadian,British,0.0,28.0,0.0,0.0,10.0,0.0,,,
16341,664,304,187,5,,0.0,9,99,1969,9,48,New Zealander,British,11.0,8.0,0.0,29.0,4.0,0.0,,,
16342,664,262,66,12,,0.0,2,5,1969,9,48,British,British,0.0,17.0,0.0,2.0,6.0,0.0,,,
16343,664,351,182,20,,0.0,0,3,1969,9,48,Swiss,British,0.0,18.0,0.0,39.0,2.0,2.0,,,
16344,665,358,180,1,1.0,9.0,108,1,1969,10,46,Austrian,British,22.0,4.0,1.0,47.0,2.0,2.0,,,
16345,665,361,182,9,2.0,6.0,108,1,1969,10,46,British,British,16.0,7.0,0.0,45.0,3.0,2.0,,,
16346,665,341,66,11,3.0,4.0,106,12,1969,10,46,British,British,6.0,11.0,0.0,6.0,6.0,0.0,,,
16347,665,356,182,18,4.0,3.0,106,12,1969,10,46,Australian,British,10.0,10.0,0.0,45.0,3.0,2.0,,,
16348,665,345,6,12,5.0,2.0,101,17,1969,10,46,Mexican,Italian,3.0,15.0,0.0,7.0,5.0,0.0,,,
16349,665,351,182,17,6.0,1.0,98,88,1969,10,46,Swiss,British,1.0,16.0,0.0,45.0,3.0,2.0,,,
16350,665,359,196,15,,0.0,92,62,1969,10,46,French,French,1.0,17.0,0.0,63.0,1.0,6.0,,,
16351,665,289,180,4,,0.0,90,3,1969,10,46,British,British,19.0,5.0,1.0,47.0,2.0,2.0,,,
16352,665,235,182,8,,0.0,77,5,1969,10,46,Belgian,British,31.0,2.0,2.0,45.0,3.0,2.0,,,
16353,665,352,66,9,,0.0,76,5,1969,10,46,Canadian,British,0.0,25.0,0.0,6.0,6.0,0.0,,,
16354,665,306,196,7,,0.0,72,5,1969,10,46,French,French,19.0,6.0,0.0,63.0,1.0,6.0,,,
16355,665,304,187,2,,0.0,52,6,1969,10,46,New Zealander,British,11.0,9.0,0.0,29.0,4.0,0.0,,,
16356,665,328,196,3,,0.0,35,5,1969,10,46,British,French,60.0,1.0,6.0,63.0,1.0,6.0,,,
16357,665,353,180,16,,0.0,25,86,1969,10,46,American,British,0.0,19.0,0.0,47.0,2.0,2.0,,,
16358,665,262,66,14,,0.0,23,5,1969,10,46,British,British,0.0,18.0,0.0,6.0,6.0,0.0,,,
16359,665,346,180,13,,0.0,3,69,1969,10,46,Swiss,British,15.0,8.0,0.0,47.0,2.0,2.0,,,
16360,665,207,180,5,,0.0,3,22,1969,10,46,American,British,0.0,26.0,0.0,47.0,2.0,2.0,,,
16361,665,360,187,6,,0.0,0,5,1969,10,46,New Zealander,British,26.0,3.0,0.0,29.0,4.0,0.0,,,
16362,666,304,187,4,1.0,9.0,65,1,1969,11,32,New Zealander,British,20.0,6.0,1.0,38.0,4.0,1.0,,,
16363,666,235,182,2,2.0,6.0,65,1,1969,11,32,Belgian,British,37.0,2.0,2.0,49.0,2.0,2.0,,,
16364,666,356,182,1,3.0,4.0,65,1,1969,11,32,Australian,British,14.0,10.0,0.0,49.0,2.0,2.0,,,
16365,666,328,196,3,4.0,3.0,65,1,1969,11,32,British,French,63.0,1.0,6.0,66.0,1.0,6.0,,,
16366,666,306,196,8,5.0,2.0,65,1,1969,11,32,French,French,21.0,5.0,0.0,66.0,1.0,6.0,,,
16367,666,262,66,12,6.0,1.0,63,12,1969,11,32,British,British,1.0,17.0,0.0,7.0,5.0,0.0,,,
16368,666,345,6,15,7.0,0.0,63,12,1969,11,32,Mexican,Italian,3.0,15.0,0.0,7.0,6.0,0.0,,,
16369,666,359,196,14,8.0,0.0,63,12,1969,11,32,French,French,1.0,18.0,0.0,66.0,1.0,6.0,,,
16370,666,353,180,16,9.0,0.0,62,13,1969,11,32,American,British,0.0,19.0,0.0,47.0,3.0,2.0,,,
16371,666,361,182,9,10.0,0.0,61,14,1969,11,32,British,British,16.0,8.0,0.0,49.0,2.0,2.0,,,
16372,666,351,182,13,11.0,0.0,60,95,1969,11,32,Swiss,British,1.0,16.0,0.0,49.0,2.0,2.0,,,
16373,666,341,66,10,,0.0,53,6,1969,11,32,British,British,6.0,11.0,0.0,7.0,5.0,0.0,,,
16374,666,358,180,6,,0.0,21,22,1969,11,32,Austrian,British,22.0,4.0,1.0,47.0,3.0,2.0,,,
16375,666,352,66,17,,0.0,6,6,1969,11,32,Canadian,British,0.0,24.0,0.0,7.0,5.0,0.0,,,
16376,666,346,180,5,,0.0,4,3,1969,11,32,Swiss,British,15.0,9.0,0.0,47.0,3.0,2.0,,,
16377,666,357,180,11,,0.0,3,48,1969,11,32,British,British,0.0,21.0,0.0,47.0,3.0,2.0,,,
16378,666,360,187,7,,0.0,0,54,1969,11,32,New Zealander,British,26.0,3.0,0.0,38.0,4.0,1.0,,,
16379,667,373,180,1,1.0,9.0,80,1,1968,1,30,British,British,9.0,1.0,1.0,9.0,1.0,1.0,,,
16380,667,289,180,2,2.0,6.0,80,1,1968,1,30,British,British,6.0,2.0,0.0,9.0,1.0,1.0,,,
16381,667,358,191,4,3.0,4.0,80,1,1968,1,30,Austrian,British,4.0,3.0,0.0,4.0,2.0,0.0,,,
16382,667,278,6,8,4.0,3.0,78,12,1968,1,30,New Zealander,Italian,3.0,4.0,0.0,3.0,3.0,0.0,,,
16383,667,304,194,9,5.0,2.0,78,12,1968,1,30,New Zealander,British,2.0,5.0,0.0,2.0,4.0,0.0,,,
16384,667,306,196,18,6.0,1.0,77,13,1968,1,30,French,French,1.0,6.0,0.0,1.0,5.0,0.0,,,
16385,667,346,167,16,7.0,0.0,77,13,1968,1,30,Swiss,British,0.0,7.0,0.0,0.0,6.0,0.0,,,
16386,667,341,11,6,8.0,0.0,75,15,1968,1,30,British,Japanese,0.0,8.0,0.0,0.0,7.0,0.0,,,
16387,667,340,191,17,9.0,0.0,75,15,1968,1,30,Rhodesian,British,0.0,9.0,0.0,4.0,2.0,0.0,,,
16388,667,334,183,23,,0.0,71,62,1968,1,30,South African,British,0.0,10.0,0.0,0.0,8.0,0.0,,,
16389,667,364,190,12,,0.0,58,44,1968,1,30,American,American,0.0,11.0,0.0,0.0,9.0,0.0,,,
16390,667,235,6,11,,0.0,51,44,1968,1,30,Belgian,Italian,0.0,12.0,0.0,3.0,3.0,0.0,,,
16391,667,347,167,19,,0.0,46,25,1968,1,30,Swedish,British,0.0,13.0,0.0,0.0,6.0,0.0,,,
16392,667,328,196,3,,0.0,43,5,1968,1,30,British,French,0.0,14.0,0.0,1.0,5.0,0.0,,,
16393,667,368,89,22,,0.0,35,25,1968,1,30,Rhodesian,South African,0.0,15.0,0.0,0.0,10.0,0.0,,,
16394,667,369,170,20,,0.0,22,5,1968,1,30,South African,British,0.0,16.0,0.0,0.0,11.0,0.0,,,
16395,667,345,66,10,,0.0,20,69,1968,1,30,Mexican,British,0.0,17.0,0.0,0.0,12.0,0.0,,,
16396,667,356,191,5,,0.0,16,5,1968,1,30,Australian,British,0.0,18.0,0.0,4.0,2.0,0.0,,,
16397,667,333,6,7,,0.0,13,3,1968,1,30,Italian,Italian,0.0,19.0,0.0,3.0,3.0,0.0,,,
16398,667,374,66,14,,0.0,7,69,1968,1,30,British,British,0.0,20.0,0.0,0.0,12.0,0.0,,,
16399,667,312,167,21,,0.0,4,44,1968,1,30,British,British,0.0,21.0,0.0,0.0,6.0,0.0,,,
16400,667,293,191,14,,0.0,3,24,1968,1,30,South African,British,0.0,22.0,0.0,4.0,2.0,0.0,,,
16401,667,375,195,15,,0.0,2,110,1968,1,30,Italian,British,0.0,23.0,0.0,0.0,13.0,0.0,,,
16402,668,289,180,6,1.0,9.0,90,1,1968,2,45,British,British,15.0,1.0,1.0,18.0,1.0,2.0,,,
16403,668,304,187,3,2.0,6.0,90,1,1968,2,45,New Zealander,British,8.0,3.0,0.0,6.0,2.0,0.0,,,
16404,668,312,195,13,3.0,4.0,89,11,1968,2,45,British,British,4.0,5.0,0.0,4.0,3.0,0.0,,,
16405,668,375,195,12,4.0,3.0,89,11,1968,2,45,Italian,British,3.0,7.0,0.0,4.0,3.0,0.0,,,
16406,668,306,196,5,5.0,2.0,81,19,1968,2,45,French,French,3.0,8.0,0.0,3.0,6.0,0.0,,,
16407,668,360,187,4,,0.0,77,44,1968,2,45,New Zealander,British,0.0,12.0,0.0,6.0,2.0,0.0,,,
16408,668,341,11,7,,0.0,74,6,1968,2,45,British,Japanese,0.0,10.0,0.0,0.0,9.0,0.0,,,
16409,668,346,180,10,,0.0,62,7,1968,2,45,Swiss,British,0.0,9.0,0.0,18.0,1.0,2.0,,,
16410,668,278,6,1,,0.0,57,48,1968,2,45,New Zealander,Italian,3.0,6.0,0.0,3.0,5.0,0.0,,,
16411,668,361,66,11,,0.0,52,48,1968,2,45,British,British,0.0,13.0,0.0,0.0,10.0,0.0,,,
16412,668,345,66,2,,0.0,27,3,1968,2,45,Mexican,British,0.0,15.0,0.0,0.0,10.0,0.0,,,
16413,668,235,6,8,,0.0,13,80,1968,2,45,Belgian,Italian,0.0,17.0,0.0,3.0,5.0,0.0,,,
16414,668,358,191,9,,0.0,10,51,1968,2,45,Austrian,British,4.0,4.0,0.0,4.0,4.0,0.0,,,
16415,668,356,191,0,,0.0,0,54,1968,2,45,Australian,British,0.0,19.0,0.0,4.0,4.0,0.0,,,
16416,669,289,180,1,1.0,9.0,80,1,1968,3,6,British,British,24.0,1.0,2.0,27.0,1.0,3.0,,,
16417,669,370,66,6,2.0,6.0,80,1,1968,3,6,British,British,6.0,4.0,0.0,6.0,4.0,0.0,,,
16418,669,376,195,14,3.0,4.0,76,14,1968,3,6,Belgian,British,4.0,8.0,0.0,8.0,3.0,0.0,,,
16419,669,375,195,15,4.0,3.0,76,14,1968,3,6,Italian,British,6.0,5.0,0.0,8.0,3.0,0.0,,,
16420,669,304,187,10,5.0,2.0,73,17,1968,3,6,New Zealander,British,10.0,2.0,0.0,8.0,2.0,0.0,,,
16421,669,341,11,4,,0.0,16,6,1968,3,6,British,Japanese,0.0,12.0,0.0,0.0,10.0,0.0,,,
16422,669,345,66,9,,0.0,16,3,1968,3,6,Mexican,British,0.0,15.0,0.0,6.0,4.0,0.0,,,
16423,669,346,180,3,,0.0,17,24,1968,3,6,Swiss,British,0.0,11.0,0.0,27.0,1.0,3.0,,,
16424,669,306,82,8,,0.0,11,3,1968,3,6,French,French,3.0,10.0,0.0,0.0,11.0,0.0,,,
16425,669,361,66,11,,0.0,11,83,1968,3,6,British,British,0.0,16.0,0.0,6.0,4.0,0.0,,,
16426,669,364,190,16,,0.0,9,5,1968,3,6,American,American,0.0,18.0,0.0,0.0,13.0,0.0,,,
16427,669,358,191,5,,0.0,8,3,1968,3,6,Austrian,British,4.0,6.0,0.0,4.0,5.0,0.0,,,
16428,669,356,191,12,,0.0,7,22,1968,3,6,Australian,British,0.0,20.0,0.0,4.0,5.0,0.0,,,
16429,669,359,196,2,,0.0,3,86,1968,3,6,French,French,0.0,22.0,0.0,3.0,7.0,0.0,,,
16430,669,360,187,7,,0.0,0,3,1968,3,6,New Zealander,British,0.0,14.0,0.0,8.0,2.0,0.0,,,
16431,669,262,180,13,,0.0,0,3,1968,3,6,British,British,0.0,25.0,0.0,27.0,1.0,3.0,,,
16432,669,347,194,0,,0.0,0,81,1968,3,6,Swedish,British,0.0,21.0,0.0,2.0,8.0,0.0,,,
16433,669,351,191,0,,0.0,0,81,1968,3,6,Swiss,British,0.0,27.0,0.0,4.0,5.0,0.0,,,
16434,670,360,187,6,1.0,9.0,28,1,1968,4,13,New Zealander,British,9.0,3.0,1.0,17.0,2.0,1.0,,,
16435,670,345,66,8,2.0,6.0,28,1,1968,4,13,Mexican,British,6.0,5.0,0.0,12.0,3.0,0.0,,,
16436,670,235,6,3,3.0,4.0,28,1,1968,4,13,Belgian,Italian,4.0,9.0,0.0,7.0,5.0,0.0,,,
16437,670,328,196,2,4.0,3.0,27,60,1968,4,13,British,French,3.0,13.0,0.0,6.0,6.0,0.0,,,
16438,670,262,180,15,5.0,2.0,26,7,1968,4,13,British,British,2.0,15.0,0.0,29.0,1.0,3.0,,,
16439,670,376,195,12,6.0,1.0,26,12,1968,4,13,Belgian,British,5.0,8.0,0.0,9.0,4.0,0.0,,,
16440,670,346,180,9,7.0,0.0,25,51,1968,4,13,Swiss,British,0.0,16.0,0.0,29.0,1.0,3.0,,,
16441,670,306,82,13,8.0,0.0,25,13,1968,4,13,French,French,3.0,14.0,0.0,0.0,11.0,0.0,,,
16442,670,361,66,7,,0.0,22,5,1968,4,13,British,British,0.0,19.0,0.0,12.0,3.0,0.0,,,
16443,670,304,187,5,,0.0,18,86,1968,4,13,New Zealander,British,10.0,2.0,0.0,17.0,2.0,1.0,,,
16444,670,341,11,4,,0.0,11,22,1968,4,13,British,Japanese,0.0,17.0,0.0,0.0,10.0,0.0,,,
16445,670,278,6,1,,0.0,8,21,1968,4,13,New Zealander,Italian,3.0,12.0,0.0,7.0,5.0,0.0,,,
16446,670,312,195,11,,0.0,6,20,1968,4,13,British,British,4.0,11.0,0.0,9.0,4.0,0.0,,,
16447,670,370,66,18,,0.0,6,108,1968,4,13,British,British,6.0,6.0,0.0,12.0,3.0,0.0,,,
16448,670,356,191,10,,0.0,6,37,1968,4,13,Australian,British,0.0,22.0,0.0,4.0,7.0,0.0,,,
16449,670,289,180,14,,0.0,5,86,1968,4,13,British,British,24.0,1.0,2.0,29.0,1.0,3.0,,,
16450,670,358,191,17,,0.0,5,5,1968,4,13,Austrian,British,4.0,10.0,0.0,4.0,7.0,0.0,,,
16451,670,347,194,16,,0.0,1,36,1968,4,13,Swedish,British,0.0,23.0,0.0,2.0,8.0,0.0,,,
16452,671,328,196,5,1.0,9.0,90,1,1968,5,39,British,French,12.0,2.0,1.0,15.0,4.0,1.0,,,
16453,671,306,82,16,2.0,6.0,90,1,1968,5,39,French,French,9.0,7.0,0.0,6.0,7.0,0.0,,,
16454,671,345,66,11,3.0,4.0,89,11,1968,5,39,Mexican,British,10.0,3.0,0.0,16.0,3.0,0.0,,,
16455,671,235,6,6,4.0,3.0,88,12,1968,5,39,Belgian,Italian,7.0,8.0,0.0,10.0,5.0,0.0,,,
16456,671,351,191,7,5.0,2.0,87,13,1968,5,39,Swiss,British,2.0,16.0,0.0,6.0,8.0,0.0,,,
16457,671,278,6,1,6.0,1.0,85,15,1968,5,39,New Zealander,Italian,4.0,14.0,0.0,10.0,5.0,0.0,,,
16458,671,370,66,15,7.0,0.0,85,15,1968,5,39,British,British,6.0,9.0,0.0,16.0,3.0,0.0,,,
16459,671,347,194,19,8.0,0.0,82,18,1968,5,39,Swedish,British,0.0,19.0,0.0,2.0,9.0,0.0,,,
16460,671,289,180,3,9.0,0.0,81,3,1968,5,39,British,British,24.0,1.0,2.0,29.0,1.0,3.0,,,
16461,671,262,180,10,,0.0,80,62,1968,5,39,British,British,2.0,15.0,0.0,29.0,1.0,3.0,,,
16462,671,364,191,12,,0.0,63,37,1968,5,39,American,British,0.0,23.0,0.0,6.0,8.0,0.0,,,
16463,671,346,180,13,,0.0,55,6,1968,5,39,Swiss,British,0.0,17.0,0.0,29.0,1.0,3.0,,,
16464,671,341,11,9,,0.0,50,91,1968,5,39,British,Japanese,0.0,18.0,0.0,0.0,11.0,0.0,,,
16465,671,361,66,14,,0.0,50,20,1968,5,39,British,British,0.0,21.0,0.0,16.0,3.0,0.0,,,
16466,671,358,191,2,,0.0,39,80,1968,5,39,Austrian,British,4.0,12.0,0.0,6.0,8.0,0.0,,,
16467,671,356,191,4,,0.0,22,20,1968,5,39,Australian,British,0.0,24.0,0.0,6.0,8.0,0.0,,,
16468,671,360,187,8,,0.0,19,3,1968,5,39,New Zealander,British,9.0,5.0,1.0,17.0,2.0,1.0,,,
16469,671,304,187,7,,0.0,10,80,1968,5,39,New Zealander,British,10.0,4.0,0.0,17.0,2.0,1.0,,,
16470,671,376,195,18,,0.0,9,3,1968,5,39,Belgian,British,5.0,11.0,0.0,9.0,6.0,0.0,,,
16471,672,235,6,3,1.0,9.0,60,1,1968,6,53,Belgian,Italian,16.0,2.0,1.0,19.0,3.0,1.0,,,
16472,672,341,11,7,2.0,6.0,60,1,1968,6,53,British,Japanese,6.0,10.0,0.0,6.0,8.0,0.0,,,
16473,672,328,196,2,3.0,4.0,59,11,1968,6,53,British,French,16.0,3.0,1.0,19.0,4.0,1.0,,,
16474,672,350,195,17,4.0,3.0,58,12,1968,6,53,British,British,3.0,16.0,0.0,12.0,6.0,0.0,,,
16475,672,304,187,4,5.0,2.0,58,12,1968,6,53,New Zealander,British,12.0,4.0,0.0,19.0,2.0,1.0,,,
16476,672,361,66,14,6.0,1.0,57,13,1968,6,53,British,British,1.0,19.0,0.0,17.0,5.0,0.0,,,
16477,672,370,66,12,7.0,0.0,57,13,1968,6,53,British,British,6.0,9.0,0.0,17.0,5.0,0.0,,,
16478,672,360,187,6,8.0,0.0,56,14,1968,6,53,New Zealander,British,9.0,6.0,1.0,19.0,2.0,1.0,,,
16479,672,306,82,8,9.0,0.0,56,14,1968,6,53,French,French,9.0,8.0,0.0,6.0,7.0,0.0,,,
16480,672,278,6,5,10.0,0.0,55,15,1968,6,53,New Zealander,Italian,4.0,15.0,0.0,19.0,3.0,1.0,,,
16481,672,346,180,11,11.0,0.0,54,16,1968,6,53,Swiss,British,0.0,20.0,0.0,29.0,1.0,3.0,,,
16482,672,345,66,10,,0.0,53,62,1968,6,53,Mexican,British,10.0,5.0,0.0,17.0,5.0,0.0,,,
16483,672,358,191,1,,0.0,45,95,1968,6,53,Austrian,British,4.0,13.0,0.0,6.0,9.0,0.0,,,
16484,672,356,191,13,,0.0,15,48,1968,6,53,Australian,British,0.0,25.0,0.0,6.0,9.0,0.0,,,
16485,672,289,180,9,,0.0,14,86,1968,6,53,British,British,24.0,1.0,2.0,29.0,1.0,3.0,,,
16486,672,359,195,15,,0.0,14,3,1968,6,53,French,British,0.0,26.0,0.0,12.0,6.0,0.0,,,
16487,672,377,11,16,,0.0,2,3,1968,6,53,French,Japanese,0.0,29.0,0.0,6.0,8.0,0.0,,,
16488,673,346,180,4,1.0,9.0,80,1,1968,7,38,Swiss,British,9.0,7.0,1.0,38.0,1.0,4.0,,,
16489,673,278,6,3,2.0,6.0,80,1,1968,7,38,New Zealander,Italian,10.0,6.0,0.0,25.0,2.0,1.0,,,
16490,673,235,6,12,3.0,4.0,79,11,1968,7,38,Belgian,Italian,20.0,2.0,1.0,25.0,2.0,1.0,,,
16491,673,304,187,11,4.0,3.0,79,11,1968,7,38,New Zealander,British,15.0,4.0,0.0,22.0,3.0,1.0,,,
16492,673,341,11,9,5.0,2.0,78,12,1968,7,38,British,Japanese,8.0,11.0,0.0,8.0,7.0,0.0,,,
16493,673,328,196,7,6.0,1.0,78,12,1968,7,38,British,French,17.0,3.0,1.0,20.0,4.0,1.0,,,
16494,673,360,187,10,7.0,0.0,77,13,1968,7,38,New Zealander,British,9.0,8.0,1.0,22.0,3.0,1.0,,,
16495,673,361,66,16,8.0,0.0,72,18,1968,7,38,British,British,1.0,20.0,0.0,17.0,5.0,0.0,,,
16496,673,358,191,5,,0.0,55,95,1968,7,38,Austrian,British,4.0,15.0,0.0,6.0,9.0,0.0,,,
16497,673,345,66,13,,0.0,52,5,1968,7,38,Mexican,British,10.0,5.0,0.0,17.0,5.0,0.0,,,
16498,673,351,191,19,,0.0,52,62,1968,7,38,Swiss,British,2.0,19.0,0.0,6.0,9.0,0.0,,,
16499,673,262,180,2,,0.0,43,7,1968,7,38,British,British,2.0,18.0,0.0,38.0,1.0,4.0,,,
16500,673,378,195,18,,0.0,34,80,1968,7,38,British,British,0.0,26.0,0.0,12.0,6.0,0.0,,,
16501,673,289,180,1,,0.0,26,86,1968,7,38,British,British,24.0,1.0,2.0,38.0,1.0,4.0,,,
16502,673,350,195,7,,0.0,26,5,1968,7,38,British,British,3.0,17.0,0.0,12.0,6.0,0.0,,,
16503,673,306,82,14,,0.0,11,5,1968,7,38,French,French,9.0,10.0,0.0,6.0,8.0,0.0,,,
16504,673,370,66,15,,0.0,10,21,1968,7,38,British,British,6.0,12.0,0.0,17.0,5.0,0.0,,,
16505,673,364,190,6,,0.0,8,48,1968,7,38,American,American,0.0,24.0,0.0,0.0,13.0,0.0,,,
16506,673,347,194,20,,0.0,6,5,1968,7,38,Swedish,British,0.0,21.0,0.0,2.0,10.0,0.0,,,
16507,673,356,191,8,,0.0,0,5,1968,7,38,Australian,British,0.0,25.0,0.0,6.0,9.0,0.0,,,
16508,674,328,196,6,1.0,9.0,14,1,1968,8,20,British,French,26.0,2.0,2.0,29.0,2.0,2.0,,,
16509,674,289,180,4,2.0,6.0,14,1,1968,8,20,British,British,30.0,1.0,2.0,44.0,1.0,4.0,,,
16510,674,358,191,3,3.0,4.0,14,1,1968,8,20,Austrian,British,8.0,12.0,0.0,10.0,7.0,0.0,,,
16511,674,235,6,1,4.0,3.0,14,1,1968,8,20,Belgian,Italian,23.0,3.0,1.0,28.0,3.0,1.0,,,
16512,674,356,191,15,5.0,2.0,14,1,1968,8,20,Australian,British,2.0,20.0,0.0,10.0,7.0,0.0,,,
16513,674,345,66,14,6.0,1.0,14,1,1968,8,20,Mexican,British,11.0,5.0,0.0,18.0,5.0,0.0,,,
16514,674,304,187,11,7.0,0.0,14,1,1968,8,20,New Zealander,British,15.0,4.0,0.0,22.0,4.0,1.0,,,
16515,674,361,66,8,8.0,0.0,14,1,1968,8,20,British,British,1.0,21.0,0.0,18.0,5.0,0.0,,,
16516,674,364,190,10,9.0,0.0,14,1,1968,8,20,American,American,0.0,23.0,0.0,0.0,12.0,0.0,,,
16517,674,365,26,18,10.0,0.0,14,1,1968,8,20,German,British,0.0,25.0,0.0,0.0,13.0,0.0,,,
16518,674,262,180,13,11.0,0.0,13,11,1968,8,20,British,British,2.0,18.0,0.0,44.0,1.0,4.0,,,
16519,674,379,191,17,12.0,0.0,13,11,1968,8,20,German,British,0.0,26.0,0.0,10.0,7.0,0.0,,,
16520,674,360,1,16,13.0,0.0,13,11,1968,8,20,New Zealander,British,9.0,8.0,1.0,0.0,14.0,0.0,,,
16521,674,370,66,20,14.0,0.0,13,11,1968,8,20,British,British,6.0,13.0,0.0,18.0,5.0,0.0,,,
16522,674,278,6,2,,0.0,11,3,1968,8,20,New Zealander,Italian,10.0,6.0,0.0,28.0,3.0,1.0,,,
16523,674,306,82,12,,0.0,8,3,1968,8,20,French,French,9.0,10.0,0.0,6.0,9.0,0.0,,,
16524,674,346,180,9,,0.0,6,80,1968,8,20,Swiss,British,9.0,7.0,1.0,44.0,1.0,4.0,,,
16525,674,376,195,19,,0.0,6,95,1968,8,20,Belgian,British,5.0,15.0,0.0,12.0,6.0,0.0,,,
16526,674,341,11,7,,0.0,3,80,1968,8,20,British,Japanese,8.0,11.0,0.0,8.0,8.0,0.0,,,
16527,674,350,195,5,,0.0,0,3,1968,8,20,British,British,3.0,17.0,0.0,12.0,6.0,0.0,,,
16528,675,304,187,7,1.0,9.0,68,1,1968,9,14,New Zealander,British,24.0,4.0,1.0,31.0,4.0,2.0,,,
16529,675,359,196,13,2.0,6.0,68,1,1968,9,14,French,French,6.0,14.0,0.0,35.0,2.0,2.0,,,
16530,675,235,6,4,3.0,4.0,68,1,1968,9,14,Belgian,Italian,27.0,2.0,1.0,32.0,3.0,1.0,,,
16531,675,361,66,17,4.0,3.0,67,11,1968,9,14,British,British,4.0,18.0,0.0,21.0,5.0,0.0,,,
16532,675,306,82,18,5.0,2.0,66,12,1968,9,14,French,French,11.0,6.0,0.0,8.0,8.0,0.0,,,
